2017/10/5 6:00:00	正在执行定时任务...

2017/10/5 6:00:00	开始查询2017-10-08车次

2017/10/5 6:00:00	正在执行定时任务...

2017/10/5 6:00:00	开始查询2017-10-08车次

2017/10/5 7:50:45	链接12306服务器速度:104毫秒[优]

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:42	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:56	[检查状态]检测到下线,已成功登录

2017/10/5 14:44:57	[检查状态]检测到下线,已成功登录

2017/10/5 14:45:33	链接12306服务器速度:207毫秒[优]

2017/10/5 14:45:49	链接12306服务器速度:275毫秒[优]

2017/10/5 15:31:46	链接12306服务器速度:173毫秒[优]

2017/10/5 15:36:46	链接12306服务器速度:110毫秒[优]

2017/10/5 15:36:50	链接12306服务器速度:213毫秒[优]

2017/10/5 15:37:46	链接12306服务器速度:182毫秒[优]

2017/10/5 15:38:50	链接12306服务器速度:213毫秒[优]

2017/10/5 15:44:50	链接12306服务器速度:120毫秒[优]

2017/10/5 15:49:50	链接12306服务器速度:135毫秒[优]

2017/10/5 16:16:50	链接12306服务器速度:182毫秒[优]

2017/10/5 16:17:50	链接12306服务器速度:229毫秒[优]

2017/10/5 16:20:50	链接12306服务器速度:165毫秒[优]

2017/10/5 16:21:50	链接12306服务器速度:138毫秒[优]

2017/10/5 16:24:52	链接12306服务器速度:453毫秒[良]

2017/10/5 16:32:51	链接12306服务器速度:227毫秒[优]

2017/10/5 16:33:50	链接12306服务器速度:118毫秒[优]

2017/10/5 16:43:47	链接12306服务器速度:135毫秒[优]

2017/10/5 17:17:47	链接12306服务器速度:107毫秒[优]

2017/10/5 19:13:53	链接12306服务器速度:122毫秒[优]

2017/10/5 19:44:49	链接12306服务器速度:105毫秒[优]

2017/10/5 20:09:58	结束车票查询

2017/10/5 20:10:04	开始查询2017-10-08车次

2017/10/5 20:10:04	已设置定时抢票,现在不抢票,明天 06:00:00 开始抢票！

2017/10/5 20:10:10	结束车票查询

2017/10/5 20:10:13	开始查询2017-10-08车次

2017/10/5 20:10:18	结束车票查询

2017/10/5 20:10:32	查询完毕,本次查询共用时:435毫秒

2017/10/5 20:10:56	开始查询2017-10-08车次

2017/10/5 20:10:56	已设置定时抢票,现在不抢票,明天 06:00:00 开始抢票！

2017/10/5 20:11:02	结束车票查询

2017/10/5 20:11:04	开始查询2017-10-08车次

2017/10/5 20:11:14	[查询失败]系统繁忙，请稍后再试

2017/10/5 20:11:14	查询完毕,本次查询共用时:249毫秒

2017/10/5 23:00:01	当前时间:23:00:01,23点-06点为12306维护时间！

2017/10/5 23:00:01	正在从[1]号服务器获取时间...

2017/10/5 23:00:01	已设置定时抢票,现在不抢票,明天 06:00:00 开始抢票！

2017/10/5 23:00:02	当前时间:23:00:02,23点-06点为12306维护时间！

2017/10/5 23:00:02	正在从[1]号服务器获取时间...

2017/10/5 23:00:02	已设置定时抢票,现在不抢票,明天 06:00:00 开始抢票！

2017/10/5 23:00:05	正在从[2]号服务器获取时间...

2017/10/5 23:00:05	正在从[2]号服务器获取时间...

2017/10/5 23:00:08	正在从[3]号服务器获取时间...

2017/10/5 23:00:09	正在从[3]号服务器获取时间...

2017/10/5 23:00:12	正在从[4]号服务器获取时间...

