2017/10/3 6:00:00	正在执行定时任务...

2017/10/3 6:00:00	开始查询2017-10-07车次

2017/10/3 6:00:00	正在执行定时任务...

2017/10/3 6:00:00	开始查询2017-10-08车次

2017/10/3 6:10:04	链接12306服务器速度:248毫秒[优]

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:50:12	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

2017/10/3 17:51:28	[检查状态]检测到下线,已成功登录

